artist,song_name,song_info
Common,Resurrection,"[53.0, 0.769, 0.682, 1.0, -12.584, 1.0, 0.354, 0.0252, 0.000384, 0.702, 0.433, 91.486, 227827.0]"
Common,Glory From the Motion Picture Selma,"[52.0, 0.567, 0.587, 9.0, -5.626, 0.0, 0.0417, 0.867, 0.0, 0.13, 0.572, 83.046, 272728.0]"
Common,I Used to Love H.E.R.,"[52.0, 0.74, 0.445, 1.0, -13.222, 1.0, 0.397, 0.074, 3.4e-05, 0.424, 0.593, 91.745, 278707.0]"
Common,What Do You Say Move It Baby,"[52.0, 0.793, 0.699, 6.0, -9.849, 1.0, 0.37, 0.0199, 0.000183, 0.108, 0.897, 98.957, 242347.0]"
Little Brother,Lovin' It feat. Joe Scudda,"[49.0, 0.363, 0.937, 5.0, -5.695, 1.0, 0.599, 0.456, 0.0, 0.761, 0.416, 174.149, 231720.0]"
Little Brother,I See Now,"[47.0, 0.601, 0.676, 7.0, -11.128, 1.0, 0.16, 0.295, 3.71e-05, 0.346, 0.789, 92.058, 259708.0]"
Little Brother,Slow It Down,"[40.0, 0.507, 0.852, 6.0, -7.467, 0.0, 0.354, 0.155, 0.0, 0.612, 0.705, 90.159, 259320.0]"
Little Brother,War,"[38.0, 0.582, 0.85, 6.0, -7.559, 1.0, 0.32, 0.0988, 0.0, 0.798, 0.716, 90.978, 236040.0]"
Little Brother,The Way You Do It,"[38.0, 0.672, 0.4, 1.0, -10.872, 1.0, 0.178, 0.527, 0.00141, 0.278, 0.782, 96.019, 235813.0]"
Little Brother,Black Magic Make It Better,"[36.0, 0.677, 0.733, 1.0, -5.324, 1.0, 0.191, 0.033, 0.00303, 0.152, 0.764, 88.034, 153867.0]"
Little Brother,The Becoming,"[35.0, 0.658, 0.785, 1.0, -6.458, 1.0, 0.395, 0.363, 0.0, 0.306, 0.904, 89.465, 125880.0]"
Little Brother,Beautiful Morning,"[35.0, 0.357, 0.891, 10.0, -4.94, 0.0, 0.387, 0.352, 0.0, 0.734, 0.675, 187.92, 140547.0]"
Little Brother,Still Lives Through,"[34.0, 0.681, 0.87, 9.0, -6.151, 1.0, 0.403, 0.212, 0.0, 0.98, 0.682, 96.004, 205613.0]"
Little Brother,Say It Again,"[32.0, 0.61, 0.86, 1.0, -4.811, 1.0, 0.302, 0.179, 0.0, 0.884, 0.647, 87.964, 227347.0]"
Mos Def,Ms. Fat Booty,"[71.0, 0.782, 0.589, 1.0, -4.827, 1.0, 0.189, 0.148, 0.0, 0.164, 0.869, 90.438, 223547.0]"
Mos Def,Mathematics,"[63.0, 0.753, 0.749, 1.0, -6.132, 0.0, 0.316, 0.0285, 0.0, 0.0845, 0.832, 93.79, 246440.0]"
Mos Def,Oh No,"[58.0, 0.719, 0.863, 5.0, -4.148, 0.0, 0.435, 0.414, 5.19e-06, 0.147, 0.765, 87.579, 239933.0]"
Mos Def,Sunshine,"[56.0, 0.622, 0.725, 1.0, -5.627, 1.0, 0.33, 0.128, 0.0, 0.34, 0.467, 91.398, 265787.0]"
Mos Def,UMI Says,"[55.0, 0.72, 0.67, 2.0, -10.224, 1.0, 0.132, 0.305, 0.0, 0.0928, 0.566, 121.342, 305280.0]"
Mos Def,Hip Hop,"[54.0, 0.592, 0.861, 1.0, -5.177, 1.0, 0.249, 0.024, 0.0, 0.492, 0.794, 90.238, 196440.0]"
Mos Def,Speed Law,"[50.0, 0.795, 0.667, 11.0, -7.636, 0.0, 0.374, 0.0568, 0.0, 0.407, 0.694, 98.024, 256453.0]"
Mos Def,The Panties,"[49.0, 0.564, 0.532, 11.0, -7.228, 1.0, 0.0391, 0.545, 0.00126, 0.238, 0.182, 85.118, 251213.0]"
Mos Def,Body Rock,"[48.0, 0.831, 0.6, 1.0, -8.024, 1.0, 0.443, 0.32, 0.0, 0.497, 0.659, 92.72, 311480.0]"
Mos Def,Beauty In The Dark Groove With You - Mos Def,"[48.0, 0.571, 0.537, 9.0, -10.0, 1.0, 0.127, 0.306, 0.139, 0.0923, 0.401, 164.265, 354267.0]"
Black Thought,Because feat. Joey Bada Russ and Dylan Cartlidge,"[56.0, 0.609, 0.684, 6.0, -7.06, 0.0, 0.0841, 0.0191, 0.000938, 0.804, 0.506, 82.008, 281360.0]"
Black Thought,Aquamarine feat. Michael Kiwanuka,"[55.0, 0.614, 0.88, 1.0, -7.643, 1.0, 0.257, 0.0642, 2.6e-06, 0.667, 0.775, 86.98, 238440.0]"
Black Thought,No Gold Teeth,"[48.0, 0.484, 0.657, 6.0, -8.099, 1.0, 0.155, 0.11, 5.93e-06, 0.135, 0.739, 113.986, 153600.0]"
Black Thought,Steak Um feat. ScHoolboy Q,"[47.0, 0.434, 0.9, 5.0, -5.733, 0.0, 0.463, 0.105, 0.00196, 0.816, 0.484, 148.0, 208211.0]"
Black Thought,Good Morning feat. Pusha T Swizz Beatz  Killer Mike,"[45.0, 0.427, 0.865, 1.0, -5.059, 1.0, 0.383, 0.0985, 1.44e-05, 0.371, 0.839, 93.427, 200131.0]"
Black Thought,Conception,"[44.0, 0.565, 0.858, 0.0, -6.087, 0.0, 0.21, 0.136, 2.32e-06, 0.0889, 0.186, 103.851, 254006.0]"
Black Thought,Momentum feat. Black Thought  Benny The Butcher,"[42.0, 0.615, 0.838, 8.0, -5.082, 0.0, 0.247, 0.0943, 0.0, 0.295, 0.868, 88.68, 402226.0]"
Black Thought,9th vs. Thought,"[40.0, 0.751, 0.933, 7.0, -2.188, 1.0, 0.294, 0.0255, 0.0, 0.071, 0.458, 93.032, 167742.0]"
Black Thought,Water feat. Lauryn Hill,"[36.0, 0.709, 0.699, 11.0, -10.554, 1.0, 0.338, 0.51, 0.0, 0.801, 0.548, 90.232, 68507.0]"
Black Thought,Wrote My Way Out Remix [feat. Aloe Blacc],"[35.0, 0.773, 0.808, 2.0, -3.896, 1.0, 0.428, 0.0723, 0.0, 0.525, 0.19, 89.831, 195416.0]"
Elzhi,Light One Write One,"[40.0, 0.726, 0.744, 1.0, -7.119, 0.0, 0.342, 0.152, 0.0, 0.193, 0.609, 86.915, 287138.0]"
Elzhi,It Ain't Hard To Tell,"[37.0, 0.627, 0.788, 11.0, -5.993, 0.0, 0.217, 0.00941, 0.0, 0.357, 0.422, 91.336, 228990.0]"
Elzhi,Nefertiti,"[33.0, 0.745, 0.804, 11.0, -4.513, 0.0, 0.345, 0.503, 0.0, 0.556, 0.465, 87.678, 161090.0]"
Elzhi,Amnesia,"[30.0, 0.694, 0.881, 7.0, -5.059, 1.0, 0.317, 0.105, 0.0, 0.281, 0.747, 92.955, 209066.0]"
Elzhi,King Shit Say Word,"[30.0, 0.706, 0.882, 7.0, -4.608, 1.0, 0.346, 0.651, 0.0, 0.378, 0.825, 92.043, 202803.0]"
Elzhi,Strangeland,"[30.0, 0.839, 0.792, 7.0, -3.747, 1.0, 0.255, 0.283, 0.0, 0.284, 0.833, 92.773, 208131.0]"
Elzhi,Detroit State of Mind,"[29.0, 0.573, 0.8, 6.0, -5.874, 0.0, 0.369, 0.0214, 0.0, 0.0561, 0.961, 168.838, 285207.0]"
Elzhi,Two 16's,"[29.0, 0.465, 0.888, 6.0, -6.265, 0.0, 0.436, 0.454, 0.0, 0.145, 0.802, 163.384, 184647.0]"
Elzhi,Halftime,"[27.0, 0.67, 0.86, 5.0, -5.867, 0.0, 0.239, 0.0167, 0.0, 0.0958, 0.377, 92.063, 131936.0]"
Elzhi,Life's a B*tch,"[26.0, 0.671, 0.718, 9.0, -7.38, 1.0, 0.114, 0.0546, 0.0, 0.345, 0.32, 90.018, 353882.0]"
Joe Budden,Pump It Up,"[61.0, 0.484, 0.847, 6.0, -5.042, 1.0, 0.349, 0.0373, 0.0, 0.118, 0.67, 105.048, 251373.0]"
Joe Budden,F 'Em All,"[49.0, 0.569, 0.857, 7.0, -6.567, 0.0, 0.111, 0.0115, 2.19e-05, 0.142, 0.105, 137.001, 226058.0]"
Joe Budden,Fire Yes Yes Y'all,"[49.0, 0.826, 0.816, 0.0, -5.007, 1.0, 0.304, 0.0809, 0.0, 0.212, 0.708, 110.048, 261787.0]"
Joe Budden,Love For You feat. Emanny,"[41.0, 0.627, 0.569, 1.0, -8.014, 1.0, 0.327, 0.26, 0.0, 0.148, 0.12, 91.216, 380080.0]"
Joe Budden,Clubbin Remix,"[39.0, 0.575, 0.454, 4.0, -8.009, 0.0, 0.251, 0.131, 0.0, 0.0895, 0.281, 105.534, 287649.0]"
Joe Budden,Focus,"[38.0, 0.883, 0.766, 10.0, -3.679, 0.0, 0.289, 0.0318, 0.0, 0.0618, 0.694, 96.022, 272960.0]"
Joe Budden,Walk With Me,"[37.0, 0.565, 0.772, 8.0, -4.542, 0.0, 0.145, 0.154, 0.0, 0.422, 0.514, 144.25, 374653.0]"
Joe Budden,NBA feat. Wiz Khalifa and French Montana,"[36.0, 0.753, 0.71, 0.0, -5.924, 0.0, 0.11, 0.0183, 0.00673, 0.19, 0.427, 132.003, 305787.0]"
Joe Budden,She Don't Put It Down feat. Lil Wayne  Tank,"[34.0, 0.434, 0.822, 11.0, -5.108, 0.0, 0.167, 0.00327, 0.0, 0.159, 0.391, 103.194, 243187.0]"
Joe Budden,Last Day feat. Juicy J and Lloyd Banks,"[34.0, 0.519, 0.788, 8.0, -5.273, 1.0, 0.226, 0.083, 0.0, 0.18, 0.165, 143.028, 274653.0]"
The Roots,You Got Me,"[66.0, 0.729, 0.442, 11.0, -8.106, 0.0, 0.285, 0.151, 0.0, 0.189, 0.757, 81.029, 259307.0]"
The Roots,The Seed 2.0,"[65.0, 0.758, 0.957, 7.0, -2.281, 1.0, 0.0357, 0.039, 0.0, 0.133, 0.966, 111.121, 267933.0]"
The Roots,What They Do,"[60.0, 0.885, 0.414, 0.0, -10.539, 1.0, 0.168, 0.341, 0.000289, 0.0891, 0.683, 92.727, 357200.0]"
The Roots,The Fire,"[56.0, 0.67, 0.956, 1.0, -4.381, 1.0, 0.16, 0.177, 3.65e-05, 0.726, 0.337, 173.966, 221067.0]"
The Roots,Right On,"[55.0, 0.817, 0.769, 10.0, -3.119, 0.0, 0.151, 0.0136, 0.0437, 0.456, 0.758, 93.969, 216027.0]"
The Roots,Guns Are Drawn,"[52.0, 0.933, 0.642, 0.0, -4.012, 1.0, 0.167, 0.0598, 7.44e-06, 0.096, 0.701, 97.123, 315787.0]"
The Roots,Mellow My Man,"[52.0, 0.78, 0.422, 11.0, -9.745, 0.0, 0.32, 0.00678, 0.0, 0.499, 0.587, 91.482, 281867.0]"
The Roots,The Next Movement,"[51.0, 0.782, 0.639, 1.0, -8.154, 1.0, 0.365, 0.029, 0.0, 0.197, 0.487, 95.116, 250200.0]"
The Roots,Don't Say Nuthin',"[49.0, 0.708, 0.73, 7.0, -5.755, 1.0, 0.321, 0.068, 0.000189, 0.0891, 0.829, 198.014, 215840.0]"
The Roots,My Shot feat. Busta Rhymes Joell Ortiz  Nate Ruess - Rise Up Remix,"[35.0, 0.578, 0.965, 10.0, -4.788, 1.0, 0.328, 0.107, 0.0, 0.0984, 0.456, 94.076, 270748.0]"
Nas,N.Y. State of Mind,"[71.0, 0.665, 0.91, 6.0, -4.682, 0.0, 0.223, 0.0394, 0.0, 0.227, 0.887, 84.099, 293973.0]"
Nas,If I Ruled the World Imagine That feat. Lauryn Hill,"[70.0, 0.879, 0.564, 10.0, -7.682, 0.0, 0.247, 0.0474, 9.43e-06, 0.0519, 0.523, 93.908, 282373.0]"
Nas,The World Is Yours,"[67.0, 0.678, 0.794, 10.0, -6.186, 0.0, 0.14, 0.274, 1.68e-06, 0.124, 0.54, 87.374, 290573.0]"
Nas,Nas Is Like,"[66.0, 0.634, 0.845, 11.0, -5.058, 0.0, 0.352, 0.00602, 5.29e-06, 0.0598, 0.929, 94.0, 237027.0]"
Nas,The Message,"[64.0, 0.614, 0.543, 5.0, -7.178, 1.0, 0.374, 0.00776, 3.28e-05, 0.383, 0.485, 178.422, 234093.0]"
Nas,Rodeo - feat. Nas,"[64.0, 0.65, 0.637, 9.0, -6.195, 1.0, 0.0369, 0.0814, 0.000607, 0.51, 0.575, 140.115, 145222.0]"
Nas,Represent,"[63.0, 0.708, 0.832, 1.0, -4.964, 1.0, 0.318, 0.02, 2.8e-06, 0.189, 0.618, 92.428, 252600.0]"
Nas,It Ain't Hard to Tell,"[63.0, 0.69, 0.729, 11.0, -5.819, 0.0, 0.221, 1.7e-05, 0.0431, 0.152, 0.357, 91.376, 202107.0]"
Nas,Wave Gods,"[63.0, 0.601, 0.938, 1.0, -4.382, 1.0, 0.282, 0.0225, 0.0, 0.0508, 0.762, 87.129, 190261.0]"
Nas,Get Down,"[63.0, 0.835, 0.718, 1.0, -6.405, 1.0, 0.232, 0.0424, 0.0, 0.258, 0.507, 94.387, 244253.0]"
Fat Joe,What's Luv? feat. Ja-Rule  Ashanti,"[74.0, 0.835, 0.707, 8.0, -5.074, 1.0, 0.0598, 0.0219, 2.19e-05, 0.108, 0.919, 93.955, 267093.0]"
Fat Joe,Sunshine The Light,"[66.0, 0.8, 0.832, 0.0, -5.497, 1.0, 0.266, 0.087, 0.0, 0.322, 0.736, 106.983, 149725.0]"
Fat Joe,All The Way Up,"[63.0, 0.414, 0.807, 10.0, -4.12, 0.0, 0.348, 0.0428, 0.0, 0.822, 0.409, 175.158, 191901.0]"
Fat Joe,What's Luv? feat. Ashanti,"[63.0, 0.829, 0.688, 8.0, -7.652, 1.0, 0.0978, 0.0142, 2.05e-06, 0.0461, 0.869, 93.857, 230400.0]"
Fat Joe,Lean Back feat. Lil Jon Eminem Mase  Remy Martin - Remix,"[61.0, 0.611, 0.754, 1.0, -5.035, 0.0, 0.366, 0.116, 0.0, 0.0945, 0.565, 126.961, 290267.0]"
Fat Joe,All The Way Up Remix,"[61.0, 0.564, 0.717, 10.0, -6.403, 0.0, 0.397, 0.097, 0.0, 0.493, 0.423, 117.489, 284831.0]"
Fat Joe,Make It Rain,"[60.0, 0.744, 0.697, 11.0, -5.063, 0.0, 0.197, 0.0106, 0.0, 0.0842, 0.767, 149.28, 247413.0]"
Fat Joe,Another Round feat. Chris Brown,"[54.0, 0.273, 0.762, 6.0, -6.277, 0.0, 0.266, 0.0728, 0.0, 0.143, 0.409, 81.101, 288895.0]"
Fat Joe,Deep Cover,"[51.0, 0.761, 0.789, 1.0, -6.11, 1.0, 0.252, 0.0395, 0.00012, 0.0457, 0.592, 96.741, 145973.0]"
Fat Joe,All The Way Up Remix,"[51.0, 0.671, 0.894, 11.0, -3.701, 0.0, 0.0583, 0.00758, 0.00184, 0.152, 0.32, 98.013, 211837.0]"
The Carters,APESHIT,"[62.0, 0.705, 0.784, 2.0, -6.477, 1.0, 0.271, 0.0133, 0.0, 0.168, 0.377, 160.035, 264853.0]"
The Carters,SUMMER,"[55.0, 0.592, 0.569, 10.0, -6.374, 1.0, 0.0634, 0.12, 1.75e-05, 0.251, 0.562, 135.414, 285200.0]"
The Carters,BOSS,"[53.0, 0.813, 0.488, 11.0, -7.737, 0.0, 0.257, 0.187, 0.000132, 0.231, 0.688, 139.983, 244133.0]"
The Carters,NICE,"[52.0, 0.912, 0.533, 1.0, -5.587, 1.0, 0.0618, 0.092, 1.48e-06, 0.174, 0.208, 119.922, 233680.0]"
The Carters,HEARD ABOUT US,"[51.0, 0.683, 0.437, 11.0, -9.867, 0.0, 0.14, 0.373, 0.0, 0.102, 0.198, 116.919, 190027.0]"
The Carters,FRIENDS,"[51.0, 0.75, 0.573, 10.0, -8.391, 0.0, 0.0779, 0.137, 1.89e-05, 0.133, 0.303, 143.948, 344293.0]"
The Carters,LOVEHAPPY,"[48.0, 0.65, 0.906, 0.0, -5.284, 1.0, 0.229, 0.0113, 0.0, 0.166, 0.579, 81.994, 229027.0]"
The Carters,BLACK EFFECT,"[43.0, 0.459, 0.686, 0.0, -6.592, 0.0, 0.453, 0.181, 0.0, 0.481, 0.545, 147.703, 315040.0]"
The Carters,713,"[42.0, 0.498, 0.666, 6.0, -5.907, 0.0, 0.381, 0.186, 0.0, 0.0794, 0.399, 177.844, 193387.0]"
Cam’ron,Oh Boy,"[67.0, 0.754, 0.767, 6.0, -5.586, 1.0, 0.145, 0.0216, 0.0, 0.172, 0.828, 83.014, 204707.0]"
Cam’ron,Down And Out,"[62.0, 0.74, 0.841, 6.0, -2.891, 0.0, 0.237, 0.0232, 0.0, 0.111, 0.673, 83.007, 248627.0]"
Cam’ron,Hey Ma,"[61.0, 0.764, 0.669, 8.0, -5.57, 1.0, 0.363, 0.0285, 5.09e-06, 0.337, 0.934, 89.832, 230080.0]"
Cam’ron,Killa Cam / Roll That Skit,"[53.0, 0.648, 0.841, 11.0, -5.328, 1.0, 0.27, 0.0116, 1.01e-06, 0.333, 0.505, 79.976, 264600.0]"
Cam’ron,Welcome To New York City,"[48.0, 0.572, 0.873, 8.0, -5.523, 1.0, 0.321, 0.019, 0.0, 0.128, 0.498, 169.458, 309600.0]"
Cam’ron,Dip-Set Forever,"[46.0, 0.489, 0.797, 6.0, -2.429, 1.0, 0.26, 0.154, 0.0, 0.192, 0.632, 82.043, 234800.0]"
Cam’ron,The Roc Just Fire,"[44.0, 0.422, 0.975, 10.0, -4.256, 0.0, 0.547, 0.0127, 0.0, 0.0577, 0.693, 173.117, 264867.0]"
Cam’ron,WORST WAY feat. Cam'ron,"[44.0, 0.791, 0.695, 1.0, -5.925, 1.0, 0.114, 0.137, 0.0, 0.14, 0.301, 121.995, 161311.0]"
Cam’ron,What Means The World To You,"[44.0, 0.817, 0.586, 5.0, -8.085, 0.0, 0.163, 0.0199, 0.0, 0.0363, 0.896, 143.931, 279467.0]"
Cam’ron,Touch It or Not,"[44.0, 0.535, 0.933, 4.0, -3.57, 0.0, 0.364, 0.0147, 0.0, 0.291, 0.53, 82.145, 221467.0]"
Kanye West,True Love,"[85.0, 0.712, 0.861, 5.0, -5.487, 0.0, 0.25, 0.0182, 6.09e-06, 0.511, 0.388, 84.042, 148571.0]"
Kanye West,Bound 2,"[84.0, 0.367, 0.665, 1.0, -2.821, 1.0, 0.0465, 0.145, 0.0, 0.113, 0.31, 148.913, 229147.0]"
Kanye West,Ni**as In Paris,"[84.0, 0.789, 0.858, 1.0, -5.542, 1.0, 0.311, 0.127, 0.0, 0.349, 0.775, 140.022, 219333.0]"
Kanye West,Heartless,"[83.0, 0.79, 0.647, 10.0, -5.983, 0.0, 0.136, 0.0515, 0.0, 0.248, 0.654, 87.999, 211000.0]"
Kanye West,Hot Shit feat. Ye  Lil Durk,"[83.0, 0.878, 0.685, 9.0, -5.28, 1.0, 0.225, 0.00152, 0.0, 0.0753, 0.523, 157.003, 211649.0]"
Kanye West,Flashing Lights,"[83.0, 0.639, 0.628, 6.0, -7.578, 0.0, 0.0399, 0.0381, 0.0, 0.386, 0.43, 90.482, 237507.0]"
Kanye West,Father Stretch My Hands Pt. 1,"[82.0, 0.724, 0.573, 7.0, -4.113, 1.0, 0.0549, 0.118, 0.0, 0.538, 0.438, 113.088, 135920.0]"
Kanye West,Stronger,"[82.0, 0.617, 0.717, 10.0, -7.858, 0.0, 0.153, 0.00564, 0.0, 0.408, 0.49, 103.992, 311867.0]"
Kanye West,Praise God,"[81.0, 0.798, 0.545, 1.0, -6.466, 1.0, 0.168, 0.00904, 9.48e-05, 0.258, 0.212, 118.029, 226653.0]"
Kanye West,All Falls Down,"[80.0, 0.657, 0.734, 8.0, -4.832, 0.0, 0.484, 0.149, 0.0, 0.139, 0.434, 91.03, 223507.0]"
Memphis Bleek,Dear Summer,"[61.0, 0.548, 0.893, 6.0, -4.403, 0.0, 0.602, 0.0838, 0.0, 0.0842, 0.667, 172.241, 173200.0]"
Memphis Bleek,Infatuated,"[54.0, 0.802, 0.573, 1.0, -3.956, 1.0, 0.218, 0.169, 0.0, 0.0632, 0.66, 93.465, 244760.0]"
Memphis Bleek,The One,"[51.0, 0.698, 0.861, 9.0, -6.07, 1.0, 0.368, 0.28, 0.0, 0.31, 0.695, 94.061, 240000.0]"
Memphis Bleek,Like That,"[49.0, 0.911, 0.908, 11.0, -3.385, 0.0, 0.272, 0.0599, 0.0, 0.373, 0.581, 98.497, 195933.0]"
Memphis Bleek,Is That Your Chick The Lost Verses,"[49.0, 0.841, 0.835, 8.0, -6.191, 0.0, 0.308, 0.263, 0.0, 0.108, 0.702, 133.024, 294040.0]"
Memphis Bleek,Round Here,"[47.0, 0.696, 0.555, 0.0, -4.323, 1.0, 0.101, 0.000565, 0.0, 0.107, 0.134, 77.485, 309307.0]"
Memphis Bleek,It's Alright,"[43.0, 0.603, 0.839, 10.0, -8.94, 0.0, 0.289, 0.0135, 0.0, 0.338, 0.763, 95.829, 241733.0]"
Memphis Bleek,My Mind Right - Remix,"[38.0, 0.692, 0.905, 10.0, -6.229, 0.0, 0.385, 0.0165, 0.0, 0.332, 0.642, 96.942, 245621.0]"
Memphis Bleek,Roc-A-Fella Get Low Respect It,"[37.0, 0.718, 0.796, 11.0, -2.861, 0.0, 0.404, 0.102, 0.0, 0.324, 0.647, 99.188, 196160.0]"
Memphis Bleek,Get Your Mind Right Mami,"[37.0, 0.88, 0.569, 8.0, -6.484, 0.0, 0.306, 0.0307, 1.16e-05, 0.276, 0.772, 86.445, 262133.0]"
Eminem,Without Me,"[88.0, 0.908, 0.669, 7.0, -2.827, 1.0, 0.0738, 0.00286, 0.0, 0.237, 0.662, 112.238, 290320.0]"
Eminem,The Real Slim Shady,"[87.0, 0.949, 0.661, 5.0, -4.244, 0.0, 0.0572, 0.0302, 0.0, 0.0454, 0.76, 104.504, 284200.0]"
Eminem,'Till I Collapse,"[85.0, 0.548, 0.847, 1.0, -3.237, 1.0, 0.186, 0.0622, 0.0, 0.0816, 0.1, 171.447, 297787.0]"
Eminem,Stan,"[84.0, 0.78, 0.768, 6.0, -4.325, 0.0, 0.238, 0.0371, 2.34e-06, 0.518, 0.507, 80.063, 404107.0]"
Eminem,Godzilla feat. Juice WRLD,"[84.0, 0.808, 0.745, 10.0, -5.26, 0.0, 0.342, 0.145, 0.0, 0.292, 0.829, 165.995, 210800.0]"
Eminem,Love The Way You Lie,"[82.0, 0.749, 0.925, 10.0, -5.034, 1.0, 0.227, 0.241, 0.0, 0.52, 0.641, 86.989, 263373.0]"
Eminem,Not Afraid,"[80.0, 0.855, 0.954, 0.0, -1.19, 0.0, 0.264, 0.529, 0.0, 0.205, 0.668, 114.635, 248133.0]"
Eminem,Superman,"[79.0, 0.802, 0.755, 4.0, -3.138, 0.0, 0.0564, 0.0215, 0.0, 0.295, 0.58, 130.027, 350320.0]"
Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack","[77.0, 0.692, 0.744, 2.0, -4.565, 1.0, 0.257, 0.00868, 0.000423, 0.359, 0.0612, 171.374, 326467.0]"
Eminem,From The D 2 The LBC with Snoop Dogg,"[78.0, 0.73, 0.785, 9.0, -7.986, 0.0, 0.243, 0.105, 0.0, 0.0445, 0.596, 82.037, 215120.0]"
Foxy Brown,Get Me Home,"[64.0, 0.774, 0.48, 9.0, -6.599, 0.0, 0.228, 0.109, 0.000661, 0.313, 0.332, 96.067, 229400.0]"
Foxy Brown,I'll Be,"[58.0, 0.855, 0.614, 11.0, -8.984, 0.0, 0.41, 0.015, 0.0, 0.307, 0.495, 105.986, 178600.0]"
Foxy Brown,Oh Yeah,"[53.0, 0.618, 0.691, 10.0, -7.041, 0.0, 0.308, 0.00452, 3.17e-06, 0.0614, 0.762, 170.446, 260827.0]"
Foxy Brown,Big Bad Mama,"[52.0, 0.904, 0.583, 10.0, -6.778, 0.0, 0.169, 0.0031, 0.000199, 0.076, 0.648, 106.981, 231920.0]"
Foxy Brown,Candy,"[45.0, 0.904, 0.731, 1.0, -7.1, 1.0, 0.306, 0.241, 1.25e-06, 0.298, 0.675, 98.048, 223573.0]"
Foxy Brown,The Promise,"[44.0, 0.91, 0.726, 7.0, -7.937, 1.0, 0.302, 0.116, 1.33e-06, 0.101, 0.582, 94.006, 260427.0]"
Foxy Brown,Holy Matrimony Letter To The Firm,"[43.0, 0.823, 0.539, 11.0, -7.502, 0.0, 0.246, 0.121, 1.82e-05, 0.154, 0.84, 90.658, 206573.0]"
Foxy Brown,Hot Spot,"[41.0, 0.895, 0.768, 10.0, -6.798, 0.0, 0.308, 0.000687, 4.58e-05, 0.0413, 0.622, 92.943, 230000.0]"
Foxy Brown,Tables Will Turn,"[41.0, 0.6, 0.812, 10.0, -5.409, 0.0, 0.273, 0.312, 0.0, 0.257, 0.831, 88.983, 212200.0]"
Foxy Brown,Ill Na Na,"[40.0, 0.931, 0.54, 11.0, -10.876, 0.0, 0.274, 0.0323, 2.63e-06, 0.249, 0.617, 99.853, 186733.0]"
The LOX,Money Power  Respect feat. DMX  Lil' Kim,"[54.0, 0.706, 0.747, 9.0, -3.901, 0.0, 0.286, 0.00533, 0.0, 0.204, 0.505, 95.547, 270493.0]"
The LOX,Recognize,"[53.0, 0.748, 0.778, 10.0, -5.108, 0.0, 0.277, 0.0333, 5.72e-05, 0.0595, 0.715, 92.025, 253333.0]"
The LOX,Ryde Or Die B****,"[49.0, 0.763, 0.88, 4.0, -4.741, 0.0, 0.348, 0.066, 0.0, 0.0549, 0.779, 95.005, 289907.0]"
The LOX,All for the Love,"[48.0, 0.647, 0.729, 4.0, -6.991, 0.0, 0.318, 0.01, 0.0, 0.0997, 0.533, 174.054, 213827.0]"
The LOX,Bout Shit feat. DMX,"[47.0, 0.447, 0.957, 5.0, -2.954, 0.0, 0.318, 0.0228, 0.0, 0.487, 0.484, 106.458, 261400.0]"
The LOX,F*** You,"[46.0, 0.469, 0.913, 11.0, -2.611, 0.0, 0.373, 0.271, 0.0, 0.45, 0.733, 167.96, 247773.0]"
The LOX,Blood Pressure,"[44.0, 0.768, 0.88, 4.0, -4.602, 1.0, 0.304, 0.0736, 0.0, 0.0548, 0.643, 91.006, 226560.0]"
The LOX,Gave It To ‘Em,"[42.0, 0.544, 0.869, 1.0, -4.027, 0.0, 0.294, 0.0337, 0.0, 0.105, 0.185, 84.389, 237675.0]"
The LOX,Wild Out,"[41.0, 0.689, 0.918, 8.0, -4.53, 1.0, 0.348, 0.514, 0.0, 0.414, 0.645, 88.246, 327600.0]"
The LOX,Think Of The LOX feat. Westside Gunn  Benny The Butcher,"[38.0, 0.475, 0.82, 11.0, -3.748, 1.0, 0.359, 0.169, 0.0, 0.115, 0.655, 185.938, 290401.0]"
DMX,X Gon' Give It To Ya,"[56.0, 0.747, 0.858, 10.0, -4.047, 0.0, 0.209, 0.0221, 1.38e-06, 0.0874, 0.588, 94.993, 218227.0]"
DMX,Party Up,"[72.0, 0.51, 0.931, 11.0, -3.302, 1.0, 0.347, 0.0738, 0.0, 0.5, 0.53, 201.936, 268867.0]"
DMX,Where The Hood At,"[71.0, 0.537, 0.948, 8.0, -3.063, 1.0, 0.355, 0.151, 0.0, 0.356, 0.792, 186.151, 286267.0]"
DMX,Ruff Ryders' Anthem,"[70.0, 0.88, 0.577, 10.0, -8.093, 0.0, 0.302, 0.0564, 1.02e-06, 0.201, 0.74, 90.991, 214440.0]"
DMX,Go To Sleep,"[65.0, 0.571, 0.861, 7.0, -2.696, 1.0, 0.383, 0.00172, 0.0, 0.317, 0.372, 179.815, 282027.0]"
DMX,Ruff Ryders' Anthem - Re-Recorded,"[60.0, 0.867, 0.796, 6.0, -4.73, 1.0, 0.0693, 0.202, 0.0, 0.0838, 0.776, 92.766, 231040.0]"
DMX,What These Bitches Want,"[60.0, 0.672, 0.837, 1.0, -5.947, 1.0, 0.315, 0.106, 0.0, 0.194, 0.703, 167.289, 253040.0]"
DMX,Slippin',"[59.0, 0.475, 0.576, 10.0, -8.061, 0.0, 0.397, 0.0421, 0.0, 0.933, 0.555, 87.33, 305467.0]"
