artist,related_to,genres,id,related_id,popularity,followers,collaborations,genres_num
Yung Pinch,Tyla Yaweh,"['emo rap' 'melodic rap' 'oc rap' 'pop rap' 'sad rap' 'trap'
 'underground hip hop' 'vapor trap']",61qMnYXa1GxSBoV3IiYKjZ,1MXZ0hsGic96dWRDKwAwdr,57.0,503113.0,0.0,8.0
Global Dan,Tyla Yaweh,['emo rap' 'melodic rap' 'sad rap' 'vapor trap'],1lzugG0lqNh9nP6Fp2zG3c,1MXZ0hsGic96dWRDKwAwdr,45.0,143851.0,0.0,4.0
NAV,Tyla Yaweh,"['canadian hip hop' 'canadian trap' 'hip hop' 'melodic rap' 'rap'
 'toronto rap' 'trap' 'vapor trap']",7rkW85dBwwrJtlHRDkJDAC,1MXZ0hsGic96dWRDKwAwdr,74.0,3021709.0,0.0,8.0
gianni  kyle,Tyla Yaweh,['pop rap'],5i4BaWy8YIun1u3RXwmlWn,1MXZ0hsGic96dWRDKwAwdr,55.0,190905.0,0.0,1.0
Nebu Kiniza,Tyla Yaweh,['melodic rap' 'plugg' 'trap' 'vapor trap'],5lCY3tqdQxbeg5igSlObaT,1MXZ0hsGic96dWRDKwAwdr,54.0,342457.0,0.0,4.0
Reo Cragun,Tyla Yaweh,['canadian hip hop' 'trap soul' 'underground hip hop'],08v1r0jqDyvSo2LtSqHxcy,1MXZ0hsGic96dWRDKwAwdr,50.0,79760.0,0.0,3.0
Roy Woods,Tyla Yaweh,"['canadian contemporary r&b' 'canadian hip hop' 'pop rap' 'r&b' 'trap'
 'trap soul']",7mDU6nMUJnOSY2Hkjz5oqM,1MXZ0hsGic96dWRDKwAwdr,61.0,878459.0,0.0,6.0
Tee Grizzley,Tyla Yaweh,"['detroit hip hop' 'detroit trap' 'hip hop' 'pop rap' 'rap'
 'southern hip hop' 'trap']",6AUl0ykLLpvTktob97x9hO,1MXZ0hsGic96dWRDKwAwdr,67.0,2957596.0,0.0,7.0
COTIS,Tyla Yaweh,['canadian contemporary r&b' 'pop rap' 'trap soul'],63CZNEytugjFnZBdjBmWc8,1MXZ0hsGic96dWRDKwAwdr,51.0,19102.0,0.0,3.0
Lil Gnar,Tyla Yaweh,"['atl hip hop' 'dark trap' 'melodic rap' 'trap' 'underground hip hop'
 'vapor trap' 'viral rap']",3EIX8WuD9ybB4ruz0MSilB,1MXZ0hsGic96dWRDKwAwdr,56.0,501135.0,0.0,7.0
Majid Jordan,6LACK,['canadian contemporary r&b' 'pop' 'r&b' 'trap soul'],4HzKw8XcD0piJmDrrPRCYk,4IVAbR2w4JJNJDDRFP3E83,66.0,735561.0,0.0,4.0
Yo Trane,6LACK,['chill r&b' 'pop r&b' 'r&b' 'trap soul'],4W49e48G0gg1pucAN6JiGH,4IVAbR2w4JJNJDDRFP3E83,47.0,194915.0,0.0,4.0
PARTYNEXTDOOR,6LACK,['pop' 'pop rap' 'r&b' 'rap' 'toronto rap' 'trap' 'urban contemporary'],2HPaUgqeutzr3jx5a9WyDV,4IVAbR2w4JJNJDDRFP3E83,74.0,3993881.0,0.0,7.0
Roy Woods,6LACK,"['canadian contemporary r&b' 'canadian hip hop' 'pop rap' 'r&b' 'trap'
 'trap soul']",7mDU6nMUJnOSY2Hkjz5oqM,4IVAbR2w4JJNJDDRFP3E83,61.0,878459.0,0.0,6.0
Ryan Trey,6LACK,['r&b' 'trap soul'],5YHM0i7v5TqqibZhS0YiuX,4IVAbR2w4JJNJDDRFP3E83,53.0,168013.0,0.0,2.0
TWENTY88,6LACK,['pop r&b' 'r&b'],6g8AmloI8egfrr3dm3SnUL,4IVAbR2w4JJNJDDRFP3E83,48.0,460415.0,0.0,2.0
Bryson Tiller,6LACK,['kentucky hip hop' 'pop' 'pop rap' 'r&b' 'rap' 'trap'],2EMAnMvWE2eb56ToJVfCWs,4IVAbR2w4JJNJDDRFP3E83,77.0,5815028.0,0.0,6.0
Eli Sostre,6LACK,['trap soul' 'underground hip hop'],1ZilzPhvZhYUCSGczNRlyt,4IVAbR2w4JJNJDDRFP3E83,47.0,119324.0,0.0,2.0
Che Ecru,6LACK,['r&b' 'trap soul'],45AMD9qU0ERQY5RvR7deHR,4IVAbR2w4JJNJDDRFP3E83,49.0,138535.0,0.0,2.0
PnB Rock,6LACK,['melodic rap' 'pop rap' 'rap' 'trap' 'vapor trap'],21WS9wngs9AqFckK7yYJPM,4IVAbR2w4JJNJDDRFP3E83,69.0,3393055.0,0.0,5.0
THEY.,6LACK,['r&b' 'trap soul' 'underground hip hop'],0pghUohLPptZWBasy2wmUx,4IVAbR2w4JJNJDDRFP3E83,56.0,292591.0,0.0,3.0
anders,6LACK,"['canadian contemporary r&b' 'canadian hip hop' 'r&b' 'toronto rap'
 'trap soul']",6G1yTgvoYsuVb2Ja8cVVJ2,4IVAbR2w4JJNJDDRFP3E83,52.0,131583.0,0.0,5.0
Nbdy,6LACK,['chill r&b' 'indie r&b' 'pop r&b' 'r&b' 'trap soul'],1fQWUHoSWhlrc9rmHi2xnE,4IVAbR2w4JJNJDDRFP3E83,48.0,74527.0,0.0,5.0
Quavo,6LACK,"['atl hip hop' 'hip hop' 'melodic rap' 'pop rap' 'rap' 'southern hip hop'
 'trap']",0VRj0yCOv2FXJNP47XQnx5,4IVAbR2w4JJNJDDRFP3E83,78.0,5823635.0,0.0,7.0
SiR,6LACK,['alternative r&b' 'hip hop' 'la pop' 'r&b' 'rap'],3QTDHixorJelOLxoxcjqGx,4IVAbR2w4JJNJDDRFP3E83,62.0,708897.0,0.0,5.0
88GLAM,6LACK,"['canadian hip hop' 'canadian trap' 'melodic rap' 'rap' 'toronto rap'
 'trap' 'trap soul' 'underground hip hop' 'vapor trap']",2I9SLklAOG0vdMiUUMNxRl,4IVAbR2w4JJNJDDRFP3E83,57.0,423594.0,0.0,9.0
TYuS,6LACK,['pop r&b' 'trap soul'],5J7URjIP8aFmeSn2QwF9Au,4IVAbR2w4JJNJDDRFP3E83,40.0,145491.0,0.0,2.0
Vory,6LACK,['kentucky hip hop' 'pop rap' 'trap soul' 'underground hip hop'],0GeeIVcvGA8GSlWsoY1dkG,4IVAbR2w4JJNJDDRFP3E83,60.0,95976.0,0.0,4.0
Xavier Omär,6LACK,['alternative r&b' 'chill r&b' 'indie r&b' 'indie soul' 'r&b' 'trap soul'],3UjPnt2nRmw10N58bBeNOg,4IVAbR2w4JJNJDDRFP3E83,54.0,343090.0,0.0,6.0
Kaash Paige,6LACK,['r&b'],0f2YkMXwFNJNSX7MymevKE,4IVAbR2w4JJNJDDRFP3E83,61.0,264248.0,0.0,1.0
AAP Mob,AAP Ferg,['hip hop' 'rap' 'southern hip hop' 'trap'],7yO4IdJjCEPz7YgZMe25iS,5dHt1vcEm9qb8fCyLcB3HL,60.0,1937722.0,2.0,4.0
Desiigner,AAP Ferg,['pop rap' 'rap' 'southern hip hop' 'trap' 'viral trap'],7pFeBzX627ff0VnN6bxPR4,5dHt1vcEm9qb8fCyLcB3HL,63.0,3400711.0,0.0,5.0
Huncho Jack,AAP Ferg,['hip hop' 'melodic rap' 'rap' 'southern hip hop' 'trap'],6extd4B6hl8VTmnlhpl2bY,5dHt1vcEm9qb8fCyLcB3HL,58.0,1024880.0,0.0,5.0
Mike WiLL Made-It,AAP Ferg,['atl hip hop' 'pop rap' 'rap' 'southern hip hop' 'trap'],0NWbwDZY1VkRqFafuQm6wk,5dHt1vcEm9qb8fCyLcB3HL,64.0,1418013.0,0.0,5.0
Quality Control,AAP Ferg,"['hip hop' 'melodic rap' 'pop rap' 'rap' 'southern hip hop' 'trap'
 'viral rap']",6i392l38cR3uBPF0DbNs7S,5dHt1vcEm9qb8fCyLcB3HL,64.0,1047074.0,0.0,7.0
Rae Sremmurd,AAP Ferg,"['hip hop' 'melodic rap' 'mississippi hip hop' 'pop' 'pop rap' 'rap'
 'southern hip hop' 'trap']",7iZtZyCzp3LItcw1wtPI3D,5dHt1vcEm9qb8fCyLcB3HL,72.0,6925950.0,0.0,8.0
AAP ANT,AAP Ferg,"['baltimore hip hop' 'drill' 'rap' 'trap' 'underground hip hop'
 'vapor trap']",45m1IiS45uD1HcPlYkNWKj,5dHt1vcEm9qb8fCyLcB3HL,59.0,236051.0,0.0,6.0
Migos,AAP Ferg,['atl hip hop' 'hip hop' 'pop rap' 'rap' 'trap'],6oMuImdp5ZcFhWP0ESe6mG,5dHt1vcEm9qb8fCyLcB3HL,77.0,12488579.0,4.0,5.0
YG,AAP Ferg,"['cali rap' 'gangster rap' 'hip hop' 'pop rap' 'rap' 'southern hip hop'
 'trap']",0A0FS04o6zMoto8OKPsDwY,5dHt1vcEm9qb8fCyLcB3HL,75.0,2892665.0,0.0,7.0
Quavo,AAP Ferg,"['atl hip hop' 'hip hop' 'melodic rap' 'pop rap' 'rap' 'southern hip hop'
 'trap']",0VRj0yCOv2FXJNP47XQnx5,5dHt1vcEm9qb8fCyLcB3HL,78.0,5823635.0,0.0,7.0
Sheck Wes,AAP Ferg,['rap' 'trap' 'underground hip hop' 'vapor trap'],2RDOrhPqAM4jzTRCEb19qX,5dHt1vcEm9qb8fCyLcB3HL,65.0,1312780.0,0.0,4.0
Waka Flocka Flame,AAP Ferg,"['atl hip hop' 'dirty south rap' 'gangster rap' 'hip hop' 'pop rap' 'rap'
 'southern hip hop' 'trap']",6f4XkbvYlXMH0QgVRzW0sM,5dHt1vcEm9qb8fCyLcB3HL,64.0,2472567.0,2.0,8.0
AAP Twelvyy,AAP Ferg,['underground hip hop'],0tPjSrb43a58uznKru1k2P,5dHt1vcEm9qb8fCyLcB3HL,54.0,286345.0,0.0,1.0
Juicy J,AAP Ferg,"['crunk' 'dirty south rap' 'gangster rap' 'hip hop' 'memphis hip hop'
 'pop rap' 'rap' 'southern hip hop' 'trap']",5gCRApTajqwbnHHPbr2Fpi,5dHt1vcEm9qb8fCyLcB3HL,73.0,2887839.0,0.0,9.0
Cousin Stizz,AAP Ferg,['boston hip hop' 'rap' 'trap' 'underground hip hop' 'vapor trap'],0KpCz7V5XRkqKuM1JDf56O,5dHt1vcEm9qb8fCyLcB3HL,53.0,189666.0,0.0,5.0
Rich The Kid,AAP Ferg,"['atl hip hop' 'hip hop' 'melodic rap' 'plugg' 'pop rap' 'rap'
 'southern hip hop' 'trap' 'vapor trap' 'viral rap']",1pPmIToKXyGdsCF6LmqLmI,5dHt1vcEm9qb8fCyLcB3HL,68.0,2883004.0,2.0,10.0
Bobby Shmurda,AAP Ferg,['nyc rap' 'pop rap' 'rap' 'southern hip hop' 'trap'],34Y0ldeyUv7jBvukWOGASO,5dHt1vcEm9qb8fCyLcB3HL,60.0,1342872.0,0.0,5.0
ScHoolboy Q,AAP Ferg,"['gangster rap' 'hip hop' 'pop rap' 'rap' 'southern hip hop' 'trap'
 'underground hip hop']",5IcR3N7QB1j6KBL8eImZ8m,5dHt1vcEm9qb8fCyLcB3HL,72.0,4260804.0,4.0,7.0
Maxo Kream,AAP Ferg,"['hip hop' 'houston rap' 'melodic rap' 'rap' 'southern hip hop' 'trap'
 'underground hip hop' 'vapor trap']",6xS5PpBWaVYraexEkEjjXv,5dHt1vcEm9qb8fCyLcB3HL,60.0,412122.0,0.0,8.0
2 Chainz,AAP Ferg,"['atl hip hop' 'gangster rap' 'hip hop' 'pop rap' 'rap' 'southern hip hop'
 'trap']",17lzZA2AlOHwCwFALHttmp,5dHt1vcEm9qb8fCyLcB3HL,76.0,7293795.0,0.0,7.0
Huncho Jack,Quality Control,['hip hop' 'melodic rap' 'rap' 'southern hip hop' 'trap'],6extd4B6hl8VTmnlhpl2bY,6i392l38cR3uBPF0DbNs7S,58.0,1024880.0,0.0,5.0
Rich The Kid,Quality Control,"['atl hip hop' 'hip hop' 'melodic rap' 'plugg' 'pop rap' 'rap'
 'southern hip hop' 'trap' 'vapor trap' 'viral rap']",1pPmIToKXyGdsCF6LmqLmI,6i392l38cR3uBPF0DbNs7S,68.0,2883004.0,0.0,10.0
Ugly God,Quality Control,['meme rap' 'trap' 'underground hip hop' 'vapor trap' 'viral rap'],3Fdm9TFJQCLmC3AWMuGExi,6i392l38cR3uBPF0DbNs7S,52.0,2035902.0,0.0,5.0
Famous Dex,Quality Control,"['chicago rap' 'drill' 'rap' 'southern hip hop' 'trap'
 'underground hip hop' 'vapor trap' 'viral rap']",0WOxhx4hikIsyF3CRPLC8W,6i392l38cR3uBPF0DbNs7S,60.0,2395401.0,0.0,8.0
Quavo,Quality Control,"['atl hip hop' 'hip hop' 'melodic rap' 'pop rap' 'rap' 'southern hip hop'
 'trap']",0VRj0yCOv2FXJNP47XQnx5,6i392l38cR3uBPF0DbNs7S,78.0,5823635.0,24.0,7.0
Lil Yachty,Quality Control,['atl hip hop' 'hip hop' 'melodic rap' 'rap' 'trap' 'viral rap'],6icQOAFXDZKsumw3YXyusw,6i392l38cR3uBPF0DbNs7S,76.0,8235611.0,26.0,6.0
Jay Critch,Quality Control,['nyc rap' 'rap' 'trap' 'vapor trap'],6Av6GMCOznZIlHuNcBWgf4,6i392l38cR3uBPF0DbNs7S,57.0,651803.0,0.0,4.0
88GLAM,Quality Control,"['canadian hip hop' 'canadian trap' 'melodic rap' 'rap' 'toronto rap'
 'trap' 'trap soul' 'underground hip hop' 'vapor trap']",2I9SLklAOG0vdMiUUMNxRl,6i392l38cR3uBPF0DbNs7S,57.0,423594.0,0.0,9.0
Tee Grizzley,Quality Control,"['detroit hip hop' 'detroit trap' 'hip hop' 'pop rap' 'rap'
 'southern hip hop' 'trap']",6AUl0ykLLpvTktob97x9hO,6i392l38cR3uBPF0DbNs7S,67.0,2957596.0,4.0,7.0
Almighty Jay,Quality Control,['trap' 'vapor trap' 'viral rap'],2HWXxzgBIr0RMSZmvMZeJU,6i392l38cR3uBPF0DbNs7S,47.0,579647.0,0.0,3.0
NAV,Quality Control,"['canadian hip hop' 'canadian trap' 'hip hop' 'melodic rap' 'rap'
 'toronto rap' 'trap' 'vapor trap']",7rkW85dBwwrJtlHRDkJDAC,6i392l38cR3uBPF0DbNs7S,74.0,3021709.0,0.0,8.0
Swae Lee,Quality Control,['melodic rap' 'trap'],1zNqQNIdeOUZHb8zbZRFMX,6i392l38cR3uBPF0DbNs7S,77.0,1515699.0,0.0,2.0
Yung Bans,Quality Control,['plugg' 'rap' 'trap' 'underground hip hop' 'vapor trap'],6WkUZyqghQei2G809wMKuZ,6i392l38cR3uBPF0DbNs7S,56.0,706946.0,0.0,5.0
Kap G,Quality Control,['atl hip hop' 'chicano rap' 'melodic rap' 'trap' 'vapor trap'],6JvU33PZ8MtZyeFTESr09O,6i392l38cR3uBPF0DbNs7S,47.0,506694.0,0.0,5.0
AAP Mob,Quality Control,['hip hop' 'rap' 'southern hip hop' 'trap'],7yO4IdJjCEPz7YgZMe25iS,6i392l38cR3uBPF0DbNs7S,60.0,1937722.0,0.0,4.0
Mike WiLL Made-It,Quality Control,['atl hip hop' 'pop rap' 'rap' 'southern hip hop' 'trap'],0NWbwDZY1VkRqFafuQm6wk,6i392l38cR3uBPF0DbNs7S,64.0,1418013.0,0.0,5.0
AAP Ferg,Quality Control,"['gangster rap' 'hip hop' 'pop rap' 'rap' 'southern hip hop' 'trap'
 'underground hip hop']",5dHt1vcEm9qb8fCyLcB3HL,6i392l38cR3uBPF0DbNs7S,71.0,3388388.0,0.0,7.0
YBN Nahmir,Quality Control,['alabama rap' 'rap' 'trap' 'underground hip hop' 'vapor trap' 'viral rap'],3gGUMEwIX6XodWsYEvKSal,6i392l38cR3uBPF0DbNs7S,63.0,2881185.0,0.0,6.0
PnB Rock,Quality Control,['melodic rap' 'pop rap' 'rap' 'trap' 'vapor trap'],21WS9wngs9AqFckK7yYJPM,6i392l38cR3uBPF0DbNs7S,69.0,3393055.0,2.0,5.0
HoodRich Pablo Juan,Quality Control,"['atl hip hop' 'atl trap' 'detroit trap' 'rap' 'southern hip hop' 'trap'
 'underground hip hop' 'vapor trap']",1ZLO8d7zll1WeQJUHaxQer,6i392l38cR3uBPF0DbNs7S,54.0,480834.0,0.0,8.0
Metro Boomin,Quavo,['hip hop' 'rap' 'southern hip hop' 'trap'],0iEtIxbK0KxaSlF7G42ZOp,0VRj0yCOv2FXJNP47XQnx5,78.0,3019803.0,0.0,4.0
Sheck Wes,Quavo,['rap' 'trap' 'underground hip hop' 'vapor trap'],2RDOrhPqAM4jzTRCEb19qX,0VRj0yCOv2FXJNP47XQnx5,65.0,1312780.0,0.0,4.0
Huncho Jack,Quavo,['hip hop' 'melodic rap' 'rap' 'southern hip hop' 'trap'],6extd4B6hl8VTmnlhpl2bY,0VRj0yCOv2FXJNP47XQnx5,58.0,1024880.0,13.0,5.0
Quality Control,Quavo,"['hip hop' 'melodic rap' 'pop rap' 'rap' 'southern hip hop' 'trap'
 'viral rap']",6i392l38cR3uBPF0DbNs7S,0VRj0yCOv2FXJNP47XQnx5,64.0,1047074.0,0.0,7.0
21 Savage,Quavo,['atl hip hop' 'rap' 'trap'],1URnnhqYAYcrqrcwql10ft,0VRj0yCOv2FXJNP47XQnx5,86.0,11513911.0,1.0,3.0
88GLAM,Quavo,"['canadian hip hop' 'canadian trap' 'melodic rap' 'rap' 'toronto rap'
 'trap' 'trap soul' 'underground hip hop' 'vapor trap']",2I9SLklAOG0vdMiUUMNxRl,0VRj0yCOv2FXJNP47XQnx5,57.0,423594.0,0.0,9.0
Flipp Dinero,Quavo,['melodic rap' 'pop rap' 'rap' 'trap' 'vapor trap' 'viral rap'],2HUwZ0kumzCSlhFcjFZfpp,0VRj0yCOv2FXJNP47XQnx5,60.0,1102904.0,0.0,6.0
Young Thug,Quavo,"['atl hip hop' 'atl trap' 'gangster rap' 'hip hop' 'melodic rap' 'pop rap'
 'rap' 'southern hip hop' 'trap']",50co4Is1HCEo8bhOyUWKpn,0VRj0yCOv2FXJNP47XQnx5,84.0,7394197.0,0.0,9.0
HoodRich Pablo Juan,Quavo,"['atl hip hop' 'atl trap' 'detroit trap' 'rap' 'southern hip hop' 'trap'
 'underground hip hop' 'vapor trap']",1ZLO8d7zll1WeQJUHaxQer,0VRj0yCOv2FXJNP47XQnx5,54.0,480834.0,0.0,8.0
Rich The Kid,Quavo,"['atl hip hop' 'hip hop' 'melodic rap' 'plugg' 'pop rap' 'rap'
 'southern hip hop' 'trap' 'vapor trap' 'viral rap']",1pPmIToKXyGdsCF6LmqLmI,0VRj0yCOv2FXJNP47XQnx5,68.0,2883004.0,1.0,10.0
NAV,Quavo,"['canadian hip hop' 'canadian trap' 'hip hop' 'melodic rap' 'rap'
 'toronto rap' 'trap' 'vapor trap']",7rkW85dBwwrJtlHRDkJDAC,0VRj0yCOv2FXJNP47XQnx5,74.0,3021709.0,0.0,8.0
Mike WiLL Made-It,Quavo,['atl hip hop' 'pop rap' 'rap' 'southern hip hop' 'trap'],0NWbwDZY1VkRqFafuQm6wk,0VRj0yCOv2FXJNP47XQnx5,64.0,1418013.0,0.0,5.0
Lil Yachty,Quavo,['atl hip hop' 'hip hop' 'melodic rap' 'rap' 'trap' 'viral rap'],6icQOAFXDZKsumw3YXyusw,0VRj0yCOv2FXJNP47XQnx5,76.0,8235611.0,0.0,6.0
AAP Mob,Quavo,['hip hop' 'rap' 'southern hip hop' 'trap'],7yO4IdJjCEPz7YgZMe25iS,0VRj0yCOv2FXJNP47XQnx5,60.0,1937722.0,0.0,4.0
Tm88,Quavo,['atl trap' 'underground hip hop' 'vapor trap'],5RMUeKq0dZxg9RHE1f0B9P,0VRj0yCOv2FXJNP47XQnx5,46.0,81387.0,0.0,3.0
Young Nudy,Quavo,['hip hop' 'pluggnb' 'rap' 'trap' 'vapor trap' 'viral rap'],5yPzzu25VzEk8qrGTLIrE1,0VRj0yCOv2FXJNP47XQnx5,69.0,946580.0,0.0,6.0
Jay Critch,Quavo,['nyc rap' 'rap' 'trap' 'vapor trap'],6Av6GMCOznZIlHuNcBWgf4,0VRj0yCOv2FXJNP47XQnx5,57.0,651803.0,0.0,4.0
Offset,Quavo,"['atl hip hop' 'hip hop' 'pop rap' 'rap' 'southern hip hop' 'trap'
 'viral rap']",4DdkRBBYG6Yk9Ka8tdJ9BW,0VRj0yCOv2FXJNP47XQnx5,76.0,2371906.0,2.0,7.0
Kap G,Quavo,['atl hip hop' 'chicano rap' 'melodic rap' 'trap' 'vapor trap'],6JvU33PZ8MtZyeFTESr09O,0VRj0yCOv2FXJNP47XQnx5,47.0,506694.0,0.0,5.0
Lil Keed,Quavo,['melodic rap' 'rap' 'southern hip hop' 'trap' 'vapor trap'],3uJx5SnOM59Li7lCxA3b29,0VRj0yCOv2FXJNP47XQnx5,60.0,827515.0,0.0,5.0
Scorey,The Kid LAROI,['upstate ny rap'],0X3nsc84A9qlFilmlWNwQb,2tIP7SsRs7vjIcLrU85W8J,60.0,215377.0,0.0,1.0
Polo G,The Kid LAROI,['chicago rap'],6AgTAQt8XS6jRWi4sX7w49,2tIP7SsRs7vjIcLrU85W8J,83.0,7984006.0,3.0,1.0
Lil Mosey,The Kid LAROI,['melodic rap' 'rap' 'rap conscient' 'trap' 'vapor trap'],5zctI4wO9XSKS8XwcnqEHk,2tIP7SsRs7vjIcLrU85W8J,71.0,4693571.0,7.0,5.0
Lil Tecca,The Kid LAROI,['melodic rap' 'pluggnb' 'rap'],4Ga1P7PMIsmqEZqhYZQgDo,2tIP7SsRs7vjIcLrU85W8J,77.0,5356039.0,0.0,3.0
YNW Melly,The Kid LAROI,['melodic rap' 'trap'],1cNDP5yjU5vjeR8qMf4grg,2tIP7SsRs7vjIcLrU85W8J,73.0,7830815.0,0.0,2.0
Yung Pinch,The Kid LAROI,"['emo rap' 'melodic rap' 'oc rap' 'pop rap' 'sad rap' 'trap'
 'underground hip hop' 'vapor trap']",61qMnYXa1GxSBoV3IiYKjZ,2tIP7SsRs7vjIcLrU85W8J,57.0,503113.0,0.0,8.0
PnB Rock,The Kid LAROI,['melodic rap' 'pop rap' 'rap' 'trap' 'vapor trap'],21WS9wngs9AqFckK7yYJPM,2tIP7SsRs7vjIcLrU85W8J,69.0,3393055.0,0.0,5.0
iann dior,The Kid LAROI,['melodic rap' 'pop rap'],6ASri4ePR7RlsvIQgWPJpS,2tIP7SsRs7vjIcLrU85W8J,76.0,1608211.0,0.0,2.0
Internet Money,The Kid LAROI,['rap' 'trap'],6MPCFvOQv5cIGfw3jODMF0,2tIP7SsRs7vjIcLrU85W8J,72.0,648616.0,5.0,2.0
Bankrol Hayden,The Kid LAROI,['melodic rap' 'viral rap'],0Yr4BBpK2dkCp2UsrJ9LZN,2tIP7SsRs7vjIcLrU85W8J,64.0,469170.0,0.0,2.0
Landon Cube,The Kid LAROI,['emo rap' 'sad rap' 'vapor trap'],04ei5kNgmDuNAydFhhIHnD,2tIP7SsRs7vjIcLrU85W8J,60.0,346095.0,0.0,3.0
Arizona Zervas,The Kid LAROI,['pop rap' 'rhode island rap' 'viral rap'],0vRvGUQVUjytro0xpb26bs,2tIP7SsRs7vjIcLrU85W8J,67.0,682238.0,0.0,3.0
24kGoldn,The Kid LAROI,['cali rap' 'pop rap'],6fWVd57NKTalqvmjRd2t8Z,2tIP7SsRs7vjIcLrU85W8J,74.0,1788733.0,0.0,2.0
Tyla Yaweh,The Kid LAROI,['cali rap' 'melodic rap' 'pop rap' 'rap' 'trap'],1MXZ0hsGic96dWRDKwAwdr,2tIP7SsRs7vjIcLrU85W8J,62.0,455662.0,0.0,5.0
benny blanco,The Kid LAROI,['electropop' 'pop' 'pop rap'],5CiGnKThu5ctn9pBxv7DGa,2tIP7SsRs7vjIcLrU85W8J,71.0,968314.0,0.0,3.0
Dro Kenji,The Kid LAROI,['sad rap'],46fHMu9KxdQwcGV9xI1L9R,2tIP7SsRs7vjIcLrU85W8J,59.0,88950.0,0.0,1.0
Lil Skies,The Kid LAROI,['melodic rap' 'rap' 'trap'],7d3WFRME3vBY2cgoP38RDo,2tIP7SsRs7vjIcLrU85W8J,70.0,4839550.0,0.0,3.0
KillBunk,The Kid LAROI,['sad rap'],7FGjkq9WfrRmBFL64ST0p9,2tIP7SsRs7vjIcLrU85W8J,61.0,50819.0,0.0,1.0
Trippie Redd,The Kid LAROI,['melodic rap' 'rap' 'trap'],6Xgp2XMz1fhVYe7i6yNAax,2tIP7SsRs7vjIcLrU85W8J,81.0,7820238.0,0.0,3.0
Fresco Trey,The Kid LAROI,['memphis hip hop' 'pop rap' 'sad rap'],6HgEIsWCHekTTfnbOGJa3g,2tIP7SsRs7vjIcLrU85W8J,56.0,65937.0,0.0,3.0
Vory,SAINt JHN,['kentucky hip hop' 'pop rap' 'trap soul' 'underground hip hop'],0GeeIVcvGA8GSlWsoY1dkG,0H39MdGGX6dbnnQPt6NQkZ,60.0,95976.0,0.0,4.0
Amir Obe,SAINt JHN,['trap soul' 'underground hip hop'],6AWdGez5g1jxpfl9XD4wI3,0H39MdGGX6dbnnQPt6NQkZ,48.0,129808.0,0.0,2.0
Anfa Rose,SAINt JHN,['trap soul' 'underground hip hop'],6QyD04sHvKf1AjxkXrNRk1,0H39MdGGX6dbnnQPt6NQkZ,46.0,65493.0,0.0,2.0
Tyla Yaweh,SAINt JHN,['cali rap' 'melodic rap' 'pop rap' 'rap' 'trap'],1MXZ0hsGic96dWRDKwAwdr,0H39MdGGX6dbnnQPt6NQkZ,62.0,455662.0,0.0,5.0
Reo Cragun,SAINt JHN,['canadian hip hop' 'trap soul' 'underground hip hop'],08v1r0jqDyvSo2LtSqHxcy,0H39MdGGX6dbnnQPt6NQkZ,50.0,79760.0,0.0,3.0
Roy Woods,SAINt JHN,"['canadian contemporary r&b' 'canadian hip hop' 'pop rap' 'r&b' 'trap'
 'trap soul']",7mDU6nMUJnOSY2Hkjz5oqM,0H39MdGGX6dbnnQPt6NQkZ,61.0,878459.0,0.0,6.0
88GLAM,SAINt JHN,"['canadian hip hop' 'canadian trap' 'melodic rap' 'rap' 'toronto rap'
 'trap' 'trap soul' 'underground hip hop' 'vapor trap']",2I9SLklAOG0vdMiUUMNxRl,0H39MdGGX6dbnnQPt6NQkZ,57.0,423594.0,0.0,9.0
THEY.,SAINt JHN,['r&b' 'trap soul' 'underground hip hop'],0pghUohLPptZWBasy2wmUx,0H39MdGGX6dbnnQPt6NQkZ,56.0,292591.0,0.0,3.0
GASHI,SAINt JHN,['pop rap' 'trap soul'],0JOxt5QOwq0czoJxvSc5hS,0H39MdGGX6dbnnQPt6NQkZ,60.0,223714.0,0.0,2.0
anders,SAINt JHN,"['canadian contemporary r&b' 'canadian hip hop' 'r&b' 'toronto rap'
 'trap soul']",6G1yTgvoYsuVb2Ja8cVVJ2,0H39MdGGX6dbnnQPt6NQkZ,52.0,131583.0,0.0,5.0
Quavo,SAINt JHN,"['atl hip hop' 'hip hop' 'melodic rap' 'pop rap' 'rap' 'southern hip hop'
 'trap']",0VRj0yCOv2FXJNP47XQnx5,0H39MdGGX6dbnnQPt6NQkZ,78.0,5823635.0,0.0,7.0
Quality Control,SAINt JHN,"['hip hop' 'melodic rap' 'pop rap' 'rap' 'southern hip hop' 'trap'
 'viral rap']",6i392l38cR3uBPF0DbNs7S,0H39MdGGX6dbnnQPt6NQkZ,64.0,1047074.0,0.0,7.0
Swae Lee,SAINt JHN,['melodic rap' 'trap'],1zNqQNIdeOUZHb8zbZRFMX,0H39MdGGX6dbnnQPt6NQkZ,77.0,1515699.0,0.0,2.0
FRVRFRIDAY,SAINt JHN,"['canadian contemporary r&b' 'canadian hip hop' 'indie hip hop'
 'trap soul']",2jwmP4TgzTGqjCfcXMDayW,0H39MdGGX6dbnnQPt6NQkZ,49.0,56798.0,0.0,4.0
